ID,Frame #,Sentence,Verb,Object,Envoked Frame,,Ground Truth (Manually Checking),,Frame Definition,Notes,,Predicted Frame
34,8,I drop the backpack.,drop,backpack,Cause_motion,,yes,,"An Agent causes a Theme to move from a Source, along a Path, to a Goal.  Different members of the frame emphasize the trajectory to different degrees, and a given instance of the frame will usually leave some of the Source, Path and/or Goal implicit. The completion of motion is not required (unlike the Placing frame, see below), although individual sentences annotated with this frame may emphasize the Goal.   '' This frame is very broad and contains several different kinds of words that refer to causing motion.  Some words in this frame do not emphasize the Manner/Means of causing the motion (transfer.v, move.v).  For many of the others (cast.v, throw.v, chuck.v, etc.), the Agent has control of the Theme only at the Source of motion, and does not experience overall motion.  For others (e.g. drag.v, push.v, shove.v, etc.) the Agent has control of the Theme throughout the motion; for these words, the Theme is resistant to motion due to some friction with the surface along which they move.    'She threw her shoes into the dryer .' 'The mechanic dragged the jack out from under the car .' 'We will move the sofa out of the room through the french doors, down the stairs, and onto the sidewalk .' '' ''  This frame is used in a very large number of productive metaphors, not all of which can be outlined here.  The most salient types include causing an entity, construed as a Theme, to change state from an initial state (Source) via an intermediate state (Path) to a final state (Goal): 'Hillary was catapulted to stardom and his life has never been the same since . CNI' 'She felt as though flung from health to illness and back by the day , by the hour .' 'Once our parents are dead , we are catapulted into becoming the older generation ourselves . CNI' 'Croquet was pushed out by tennis .' ''  A particularly divergent subtype casts changing someone's intentions as changing their location: 'Democratsforced the Senate into a rare closed door session .' 'He nudged Mrs Thatcher towards acceptance of a unified Germany .' ''  Another subtype is specifically about causing a change in quantity (the Theme) through some sequence of values (Source, Path, and Goal): 'Bonus payments would be handed out for pushing up voting levels CNI .' ''  Another type, with many subtypes, involves causing an action or state (construed as a Theme) to have an effect on another person or location or conceptual domain. In such cases, theGoal is used for the final affected domain, and Source for initial affected domain, Path for an intermediate affected domain, and Distance for degree of difference between original application of the action and final: 'Jake had been hurling these same insults at her now for years' 'One can not press this argument too far .' 'She shoved the thought to the very back of her mind .' 'She flung him a savage little smile .' All of the foregoing metaphorical uses are annotated in this frame and marked ""Metaphor"", since they seem to be semantically motivated and not lexically idiosyncratic. '' ''  This frame contrasts with the following frames which talk about an Agent changing a Theme's position with respect to a landmark (either Source or Goal): ''  In Placing, the figure (Theme) is profiled as the object, and ends up on the ground (Goal).  The focus is on the final stage of motion, in which the Theme ends up at the Goal, and usually stably remains there. 'Joyce placed the flowers onto the bed.' ''  In Filling, the ground (Goal) is profiled as the object, and the figure (Theme) ends up on the ground (Goal). 'John filled the box with old toys.' ''  In Removing, the figure (Theme) is profiled, and is removed from the ground (Source). 'Jennifer removed the flowers from the bed.' ''  In Emptying, the ground (Source) is profiled and the figure (Theme) is removed from it. 'Jason emptied the box of the old toys .' ''  Words of this frame also differ from the words of the Bringing frame in that they are more general:  either the Agent has a momentary interaction with the Theme that causes its motion, unlike the continuous causation of Bringing, or the Agent continuously acts on the Theme, but there is no supporting object that helps with the motion like the Carrier of the Bringing frame.  ",Confidence: 0.446,,
34,9,I drop the backpack.,drop,backpack,Motion_directional,,yes,,"In this frame a Theme moves in a certain Direction which is often determined by gravity or other natural, physical forces. The Theme is not necessarily a self-mover.  ' The paper fell to the floor.'  ' The girl dropped 13 stories to her death.'",Confidence: 0.403,,
34,10,I drop the backpack.,drop,backpack,Giving_birth,,no,,A Mother and Father produce a Child or an Egg. 'Betty bore Gerry three intelligent daughters.',Confidence: 0.100,,
34,11,I drop the backpack.,drop,backpack,,,,,,,,
34,12,I drop the backpack.,drop,backpack,,,,,,,,
34,13,I drop the backpack.,drop,backpack,,,,,,,,
34,14,I drop the backpack.,drop,backpack,,,,,,,,
35,1,I throw the backpack.,throw,backpack,Excreting,,no,,An Excreter excretes Excreta.  'Principal Skinner burped on me.' 'Lenny and Karl pee three times a day.',Confidence: 0.939,,v
35,2,I throw the backpack.,throw,backpack,Undressing,,no,,A Wearer removes an item of Clothing from a Body_location (the part of the body that the Clothing is prototypically worn on.)  'Walking on sand is better if you take off your shoes. INI',Confidence: 0.898,,v
35,3,I throw the backpack.,throw,backpack,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.863,,v
35,4,I throw the backpack.,throw,backpack,Dressing,,no,,"A Wearer puts on an item of Clothing, which then occupies the Body_location.  'You didn't have to dress like a pirate to impress me. INI' 'He put on his thickest pair of gloves and then went back out to see if he could move them now. INI' 'Jack put on his watch - on his right wrist, and checked the time.'",Confidence: 0.821,,v
35,5,I throw the backpack.,throw,backpack,Cause_to_amalgamate,,no,,"These words refer to an Agent joining Parts to form a Whole.  (The Parts may also be encoded as Part_1 and Part_2.)  There is a symmetrical relationship between the components that undergo the process, and afterwards the Parts are consumed and are no longer distinct entities that are easily discernable or separable in the Whole.  'Chuck merged the corpora.'' Chuck merged the corpora into a database.' 'Chuck merged the BNC with the AP Corpus into a database.' 'The two forces merged into a single, undifferentiated mass of murderous mayhem.(Sense 2)' 'Melt the butter, then blend it with the room temperature milk. CNI'  ",Confidence: 0.741,,v
35,6,I throw the backpack.,throw,backpack,Cause_motion,,yes,,"An Agent causes a Theme to move from a Source, along a Path, to a Goal.  Different members of the frame emphasize the trajectory to different degrees, and a given instance of the frame will usually leave some of the Source, Path and/or Goal implicit. The completion of motion is not required (unlike the Placing frame, see below), although individual sentences annotated with this frame may emphasize the Goal.   '' This frame is very broad and contains several different kinds of words that refer to causing motion.  Some words in this frame do not emphasize the Manner/Means of causing the motion (transfer.v, move.v).  For many of the others (cast.v, throw.v, chuck.v, etc.), the Agent has control of the Theme only at the Source of motion, and does not experience overall motion.  For others (e.g. drag.v, push.v, shove.v, etc.) the Agent has control of the Theme throughout the motion; for these words, the Theme is resistant to motion due to some friction with the surface along which they move.    'She threw her shoes into the dryer .' 'The mechanic dragged the jack out from under the car .' 'We will move the sofa out of the room through the french doors, down the stairs, and onto the sidewalk .' '' ''  This frame is used in a very large number of productive metaphors, not all of which can be outlined here.  The most salient types include causing an entity, construed as a Theme, to change state from an initial state (Source) via an intermediate state (Path) to a final state (Goal): 'Hillary was catapulted to stardom and his life has never been the same since . CNI' 'She felt as though flung from health to illness and back by the day , by the hour .' 'Once our parents are dead , we are catapulted into becoming the older generation ourselves . CNI' 'Croquet was pushed out by tennis .' ''  A particularly divergent subtype casts changing someone's intentions as changing their location: 'Democratsforced the Senate into a rare closed door session .' 'He nudged Mrs Thatcher towards acceptance of a unified Germany .' ''  Another subtype is specifically about causing a change in quantity (the Theme) through some sequence of values (Source, Path, and Goal): 'Bonus payments would be handed out for pushing up voting levels CNI .' ''  Another type, with many subtypes, involves causing an action or state (construed as a Theme) to have an effect on another person or location or conceptual domain. In such cases, theGoal is used for the final affected domain, and Source for initial affected domain, Path for an intermediate affected domain, and Distance for degree of difference between original application of the action and final: 'Jake had been hurling these same insults at her now for years' 'One can not press this argument too far .' 'She shoved the thought to the very back of her mind .' 'She flung him a savage little smile .' All of the foregoing metaphorical uses are annotated in this frame and marked ""Metaphor"", since they seem to be semantically motivated and not lexically idiosyncratic. '' ''  This frame contrasts with the following frames which talk about an Agent changing a Theme's position with respect to a landmark (either Source or Goal): ''  In Placing, the figure (Theme) is profiled as the object, and ends up on the ground (Goal).  The focus is on the final stage of motion, in which the Theme ends up at the Goal, and usually stably remains there. 'Joyce placed the flowers onto the bed.' ''  In Filling, the ground (Goal) is profiled as the object, and the figure (Theme) ends up on the ground (Goal). 'John filled the box with old toys.' ''  In Removing, the figure (Theme) is profiled, and is removed from the ground (Source). 'Jennifer removed the flowers from the bed.' ''  In Emptying, the ground (Source) is profiled and the figure (Theme) is removed from it. 'Jason emptied the box of the old toys .' ''  Words of this frame also differ from the words of the Bringing frame in that they are more general:  either the Agent has a momentary interaction with the Theme that causes its motion, unlike the continuous causation of Bringing, or the Agent continuously acts on the Theme, but there is no supporting object that helps with the motion like the Carrier of the Bringing frame.  ",Confidence: 0.683,,
35,7,I throw the backpack.,throw,backpack,Change_of_leadership,,no,,"This frame concerns the appointment of a New_leader or removal from office of an Old_leader.  The Selector brings about the change in leadership, for example, by electing or overthrowing a leader. Some words in the frame describe the successful removal from office of a leader (e.g. depose, oust), others simply the attempt (e.g. uprising, rebellion).   'On March 17 , Mamedov appointed Rakhim Gasiyev as Defence Minister .'    ",Confidence: 0.129,,
35,8,I throw the backpack.,throw,backpack,,,,,,,,
35,9,I throw the backpack.,throw,backpack,,,,,,,,
35,10,I throw the backpack.,throw,backpack,,,,,,,,
35,11,I throw the backpack.,throw,backpack,,,,,,,,
35,12,I throw the backpack.,throw,backpack,,,,,,,,
35,13,I throw the backpack.,throw,backpack,,,,,,,,
35,14,I throw the backpack.,throw,backpack,,,,,,,,
36,1,I buy the backpack.,buy,backpack,Commerce_buy,,yes,,"These are words describing a basic commercial transaction involving a Buyer and a Seller exchanging Money and Goods, taking the perspective of the Buyer.  The words vary individually in the patterns of frame element realization they allow.  For example, the typical pattern for the verb BUY: Buyer buys Goods from Seller for Money. '' 'Abby bought a car from Robin for $5,000.'",Confidence: 0.695,,
36,2,I buy the backpack.,buy,backpack,,,,,,,,
36,3,I buy the backpack.,buy,backpack,,,,,,,,
36,4,I buy the backpack.,buy,backpack,,,,,,,,
36,5,I buy the backpack.,buy,backpack,,,,,,,,
36,6,I buy the backpack.,buy,backpack,,,,,,,,
36,7,I buy the backpack.,buy,backpack,,,,,,,,
36,8,I buy the backpack.,buy,backpack,,,,,,,,
36,9,I buy the backpack.,buy,backpack,,,,,,,,
36,10,I buy the backpack.,buy,backpack,,,,,,,,
36,11,I buy the backpack.,buy,backpack,,,,,,,,
36,12,I buy the backpack.,buy,backpack,,,,,,,,
36,13,I buy the backpack.,buy,backpack,,,,,,,,
36,14,I buy the backpack.,buy,backpack,,,,,,,,
37,1,I wash the backpack.,wash,backpack,Filling,,no,,"These are words relating to filling containers and covering areas with some thing, things or substance, the Theme. The area or container can appear as the direct object with all these verbs, and is designated Goal because it is the goal of motion of the Theme. Corresponding to its nuclear argument status, it is also affected in some crucial way, unlike goals in other frames.  'Lionel Hutz coated the wall with paint. '",Confidence: 0.907,,v
37,2,I wash the backpack.,wash,backpack,Grooming,,yes,,"In this frame, an Agent engages in personal body care by grooming either a Patient or a Body_part.  An Instrument can be used in this process as well as a Medium.  'She washed the baby.'",Confidence: 0.842,,v
37,3,I wash the backpack.,wash,backpack,Removing,,yes,,"An Agent causes a Theme to move away from a location, the Source.  The Sourceis profiled by the words in this frame, just as the Goal is profiled in the Placing frame.  'I saw that several men in dark suits had removed all of the evidence from the scene.' 'With your index finger prise the meat out of the shell' 'The torrential winds dislodged most of the roof tiles.'",Confidence: 0.138,,
37,4,I wash the backpack.,wash,backpack,,,,,,,,
37,5,I wash the backpack.,wash,backpack,,,,,,,,
37,6,I wash the backpack.,wash,backpack,,,,,,,,
37,7,I wash the backpack.,wash,backpack,,,,,,,,
37,8,I wash the backpack.,wash,backpack,,,,,,,,
37,9,I wash the backpack.,wash,backpack,,,,,,,,
37,10,I wash the backpack.,wash,backpack,,,,,,,,
37,11,I wash the backpack.,wash,backpack,,,,,,,,
37,12,I wash the backpack.,wash,backpack,,,,,,,,
37,13,I wash the backpack.,wash,backpack,,,,,,,,
37,14,I wash the backpack.,wash,backpack,,,,,,,,
38,1,I tear the backpack.,tear,backpack,Experience_bodily_harm,,no,,"An Experiencer is involved in a bodily injury to a Body_part.  (In some cases, no Body_part need be indicated.)  Often an Injuring_entity on which the Experiencer injures themselves is mentioned. 'I think that I hurt myself pretty bad back there.' 'He smacked his head on the mantel getting up from poking at the fire.'",Confidence: 0.827,,v
38,2,I tear the backpack.,tear,backpack,Damaging,,yes,,"An Agent affects a Patient in such a way that the Patient (or some Subregion of the Patient) ends up in a non-canonical state.  Often this non-canonical state is undesirable, and some lexical units (marked with the Negative semantic type) specifically indicate that the Patient is negatively affected.  Some lexical units of this frame indicate by what means the Patient is altered (e.g., scrape.v) and in some cases give some indication of the detailed effect on the Patient (e.g., score.v, chip.v), and in other cases, both are specified (tear.v). For another set of lexical units, the action and its result are much less specified (e.g., damage.v).  Compare this frame with Destroying, Cause_to_fragment, and Render_nonfunctional.  'That idiot just dented my car!' 'Some ne'er-do-wells defaced the Park's wall with spray paint to show their anger at local natural resources allocation policy.' 'Please don't damage the goods.'",Confidence: 0.550,,
38,3,I tear the backpack.,tear,backpack,Removing,,no,,"An Agent causes a Theme to move away from a location, the Source.  The Sourceis profiled by the words in this frame, just as the Goal is profiled in the Placing frame.  'I saw that several men in dark suits had removed all of the evidence from the scene.' 'With your index finger prise the meat out of the shell' 'The torrential winds dislodged most of the roof tiles.'",Confidence: 0.102,,
38,4,I tear the backpack.,tear,backpack,Cause_to_fragment,,yes,,"An Agent suddenly and often violently separates the Whole_patient into two or more smaller Pieces, resulting in the Whole_patient no longer existing as such.  Several lexical items are marked with the semantic type Negative, which indicates that the fragmentation is necessarily judged as injurious to the original Whole_patient.  Compare this frame with Damaging, Render_non-functional, and Removing.  'He ripped up the letter faster than you can say ""Jack Robbins"". INI' 'Don't go in there or you 'll be torn to bits! CNI' 'She shattered the vase with a casual backhand blow to make it look like there had been a struggle. INI' 'Tear into 6"" strips, each about one inch wide, then bake at 400. CNI CNI'",Confidence: 0.064,,
38,5,I tear the backpack.,tear,backpack,,,,,,,,
38,6,I tear the backpack.,tear,backpack,,,,,,,,
38,7,I tear the backpack.,tear,backpack,,,,,,,,
38,8,I tear the backpack.,tear,backpack,,,,,,,,
38,9,I tear the backpack.,tear,backpack,,,,,,,,
38,10,I tear the backpack.,tear,backpack,,,,,,,,
38,11,I tear the backpack.,tear,backpack,,,,,,,,
38,12,I tear the backpack.,tear,backpack,,,,,,,,
38,13,I tear the backpack.,tear,backpack,,,,,,,,
38,14,I tear the backpack.,tear,backpack,,,,,,,,
39,1,I repair the backpack.,repair,backpack,Self_motion,,no,,"The Self_mover, a living being, moves under its own direction along a Path. Alternatively or in addition to Path, an Area, Direction, Source, or Goal for the movement may be mentioned.   'She walked along the road for a while.'  Many of the lexical units in this frame can also describe the motion of vehicles (e.g., as external arguments). We treat these as belonging in this frame.   'The cars scooted slowly towards the intersection.'  Self_motion most prototypically involves individuals moving under their own power by means of their bodies. Many words also specify the manner of motion (swim, walk). This frame contains mostly words that fit this prototypical scenario, but the frame itself does not specify whether a separate vehicle is impossible, necessary, or unspecified. Lexical units that involve separate vehicles are associated with FEs that are not appropriate for the more general case of motion, so they are placed in the Operate_vehicle or Ride_vehicle frames (e.g., He drove across the country, She flew to Europe).",Confidence: 0.864,,v
39,2,I repair the backpack.,repair,backpack,,,,,,,,
39,3,I repair the backpack.,repair,backpack,,,,,,,,
39,4,I repair the backpack.,repair,backpack,,,,,,,,
39,5,I repair the backpack.,repair,backpack,,,,,,,,
39,6,I repair the backpack.,repair,backpack,,,,,,,,
39,7,I repair the backpack.,repair,backpack,,,,,,,,
39,8,I repair the backpack.,repair,backpack,,,,,,,,
39,9,I repair the backpack.,repair,backpack,,,,,,,,
39,10,I repair the backpack.,repair,backpack,,,,,,,,
39,11,I repair the backpack.,repair,backpack,,,,,,,,
39,12,I repair the backpack.,repair,backpack,,,,,,,,
39,13,I repair the backpack.,repair,backpack,,,,,,,,
39,14,I repair the backpack.,repair,backpack,,,,,,,,
40,1,I rummage through the backpack.,rummage,backpack,Scrutiny,,yes,,"This frame concerns a Cognizer (a person or other intelligent being) paying close attention to something, the Ground, in order to discover and note its salient characteristics.  The Cognizer may be interested in a particular characteristic or entity, the Phenomenon, that belongs to the Ground or is contained in the Ground (or to ensure that such a property of entity is not present).  Some words in this frame allow alternate expressions of the Groundand the Phenomenon: 'We searched the yard  for my contact lens.'",Confidence: 0.563,,
40,2,I rummage through the backpack.,rummage,backpack,Scouring,,yes,,"A Searcher looks all over a Ground in order to find a Sought_entity. The Sought_entity is not presupposed to exist. The search activity is not concerned with the state of the Ground, which is the case in the Inspecting frame, but only with the finding of the Sought_entity, which is desirable.   'The newcomers combed the area looking for minerals' 'Scientists scoured the ice samples  for signs of life. ' 'Mulder rummaged through his toilet kit for a plastic razor.'",Confidence: 0.115,,
40,3,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,4,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,5,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,6,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,7,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,8,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,9,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,10,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,11,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,12,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,13,I rummage through the backpack.,rummage,backpack,,,,,,,,
40,14,I rummage through the backpack.,rummage,backpack,,,,,,,,
